City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
285,Udachnyy,RU,2022-06-27 12:48:52,66.4167,112.4,43.45,70,100,14.34
286,Kuvandyk,RU,2022-06-27 12:48:52,51.4781,57.3552,67.89,60,3,11.21
287,Alofi,NU,2022-06-27 12:48:53,-19.0595,-169.9187,75.09,94,80,5.75
288,Makakilo City,US,2022-06-27 12:48:54,21.3469,-158.0858,73.72,71,0,3.44
289,Ishigaki,JP,2022-06-27 12:48:54,24.3448,124.1572,84.33,89,20,10.36
290,Hirara,JP,2022-06-27 12:48:54,24.8,125.2833,83.68,83,85,18.1
291,Porto Belo,BR,2022-06-27 12:48:55,-27.1578,-48.5531,67.68,85,74,5.46
292,Novokayakent,RU,2022-06-27 12:48:55,42.3937,47.9861,84.45,54,1,19.66
293,Kenai,US,2022-06-27 12:48:55,60.5544,-151.2583,51.1,94,0,11.5
294,Zapolyarnyy,RU,2022-06-27 12:48:00,69.4154,30.8136,65.48,44,0,14.56
295,Bandarban,BD,2022-06-27 12:48:56,22.1965,92.2262,89.31,94,100,2.17
296,Lasa,IT,2022-06-27 12:48:56,46.6166,10.7002,84.69,41,1,6.64
297,Norfolk,US,2022-06-27 12:43:58,42.1668,-71.2495,75.94,80,100,11.5
298,Caarapo,BR,2022-06-27 12:48:56,-22.6342,-54.8222,65.26,66,6,9.6
299,Qaqortoq,GL,2022-06-27 12:48:57,60.7167,-46.0333,43.66,77,87,1.99
300,Caohai,CN,2022-06-27 12:48:57,26.8661,104.2841,59.4,91,100,2.71
301,Pochutla,MX,2022-06-27 12:48:57,15.7432,-96.4661,75.81,86,99,3.2
302,Kajaani,FI,2022-06-27 12:48:58,64.2273,27.7285,78.85,50,0,2.3
303,Vardo,NO,2022-06-27 12:48:58,70.3705,31.1107,48.18,81,20,17.27
304,Kanigoro,ID,2022-06-27 12:48:58,-8.13,112.219,72.84,83,57,8.95
305,Aketi,CD,2022-06-27 12:48:59,2.7388,23.7833,89.98,45,82,2.66
306,Torbay,CA,2022-06-27 12:48:59,47.6666,-52.7314,72.88,81,75,18.41
307,Klyuchi,RU,2022-06-27 12:48:59,52.2667,79.1667,58.39,71,100,15.93
308,Pasni,PK,2022-06-27 12:44:30,25.2631,63.471,83.59,88,54,19.51
309,Awbari,LY,2022-06-27 12:49:00,26.5921,12.7805,106.48,9,0,15.97
310,Bay Roberts,CA,2022-06-27 12:49:00,47.5999,-53.2648,73.65,79,100,5.99
311,Sao Filipe,CV,2022-06-27 12:49:01,14.8961,-24.4956,76.15,73,58,12.17
312,Dunmore East,IE,2022-06-27 12:49:01,52.1514,-6.9861,61.68,70,20,18.41
313,Victor Harbor,AU,2022-06-27 12:49:02,-35.5667,138.6167,46.69,91,100,5.32
314,New Iberia,US,2022-06-27 12:49:02,30.0035,-91.8187,76.05,88,0,6.91
315,Tharad,IN,2022-06-27 12:49:03,24.3961,71.6267,100.85,35,57,14.56
316,Degollado,MX,2022-06-27 12:49:03,20.467,-102.1498,61.03,72,26,4.47
317,Ladario,BR,2022-06-27 12:49:03,-19.0047,-57.6017,66.49,77,8,2.3
318,Tanete,ID,2022-06-27 12:49:04,-3.9443,119.7848,75.52,96,85,3.47
319,Pangnirtung,CA,2022-06-27 12:49:04,66.1451,-65.7125,41.0,81,100,2.3
320,Cehegin,ES,2022-06-27 12:49:05,38.0924,-1.7985,86.5,17,1,6.87
321,Gondanglegi,ID,2022-06-27 12:49:05,-7.7479,112.0132,74.73,79,96,16.04
322,Abu Dhabi,AE,2022-06-27 12:45:16,24.4667,54.3667,98.71,73,49,16.11
323,Teocaltiche,MX,2022-06-27 12:49:06,21.4333,-102.5833,62.6,63,98,7.52
324,Caceres,ES,2022-06-27 12:50:06,39.522,-6.3748,81.72,20,0,9.19
325,Sorland,NO,2022-06-27 12:50:07,67.667,12.6934,58.86,94,19,12.48
326,Santiago Del Estero,AR,2022-06-27 12:50:07,-27.7951,-64.2615,50.0,89,100,0.54
327,Yavatmal,IN,2022-06-27 12:50:08,20.4,78.1333,86.25,59,97,7.94
328,Lagoa,PT,2022-06-27 12:50:08,39.05,-27.9833,64.51,78,8,1.5
329,Petatlan,MX,2022-06-27 12:50:09,17.5167,-101.2667,75.87,89,100,3.22
330,Sakakah,SA,2022-06-27 12:50:10,29.9697,40.2064,99.97,12,0,13.58
331,Lavrentiya,RU,2022-06-27 12:50:11,65.5833,-171.0,41.99,97,100,9.93
332,Atasu,KZ,2022-06-27 12:50:12,48.6814,71.6433,74.57,25,4,14.99
333,Littleton,US,2022-06-27 12:45:23,39.6133,-105.0166,63.27,77,75,4.61
334,Vuktyl,RU,2022-06-27 12:50:13,63.8567,57.3094,44.11,71,100,13.35
335,Asfi,MA,2022-06-27 12:50:14,32.2994,-9.2372,72.64,58,0,26.06
336,Hami,CN,2022-06-27 12:50:15,42.8,93.45,97.54,11,92,1.14
337,Huarmey,PE,2022-06-27 12:50:15,-10.0681,-78.1522,64.22,81,97,4.56
338,Neepawa,CA,2022-06-27 12:50:06,50.2289,-99.4664,57.6,81,0,11.61
339,Vanersborg,SE,2022-06-27 12:50:16,58.3807,12.3234,80.55,67,100,1.23
340,Ankpa,NG,2022-06-27 12:50:17,7.3706,7.6253,76.89,82,100,2.77
341,Camacha,PT,2022-06-27 12:50:17,33.0833,-16.3333,69.22,64,40,17.27
342,Wanning,CN,2022-06-27 12:50:18,18.8003,110.3967,82.96,82,29,11.16
343,Tecoanapa,MX,2022-06-27 12:50:19,16.5167,-98.75,76.96,89,100,4.97
344,Zaysan,KZ,2022-06-27 12:50:19,47.4667,84.8667,92.35,20,87,4.45
345,Fortuna,US,2022-06-27 12:50:19,40.5982,-124.1573,55.92,92,100,1.99
346,Faya,SA,2022-06-27 12:50:20,18.3851,42.4509,89.71,16,56,7.05
347,Tygda,RU,2022-06-27 12:50:20,53.1167,126.3333,60.94,90,100,5.21
348,Mount Isa,AU,2022-06-27 12:50:21,-20.7333,139.5,67.77,32,88,13.8
349,Borogontsy,RU,2022-06-27 12:50:23,62.6683,131.1683,69.39,68,94,4.9
350,Sinnamary,GF,2022-06-27 12:50:23,5.3833,-52.95,75.9,91,100,6.58
351,Valdivia,CL,2022-06-27 12:47:46,-39.8142,-73.2459,44.69,95,98,1.01
352,Morehead,US,2022-06-27 12:50:24,37.2711,-87.1764,70.0,74,0,5.75
353,Shimoda,JP,2022-06-27 12:50:24,34.6667,138.95,76.78,92,41,15.68
354,Balaipungut,ID,2022-06-27 12:50:24,1.05,101.2833,78.04,80,100,2.04
355,Beringovskiy,RU,2022-06-27 12:50:25,63.05,179.3167,47.07,84,98,6.76
356,Mchinji,MW,2022-06-27 12:50:25,-13.7984,32.8802,62.82,60,91,12.24
357,Anadyr,RU,2022-06-27 12:50:25,64.75,177.4833,45.1,93,40,6.71
358,Balkhash,KZ,2022-06-27 12:50:26,46.844,74.9804,86.49,28,0,24.16
359,Caravelas,BR,2022-06-27 12:50:26,-17.7125,-39.2481,70.81,71,100,12.97
360,Allapalli,IN,2022-06-27 12:50:27,19.4167,80.0667,79.59,86,99,5.48
361,Nepomuceno,BR,2022-06-27 12:50:27,-21.2358,-45.2358,63.45,60,4,7.25
362,Alice Springs,AU,2022-06-27 12:50:27,-23.7,133.8833,53.15,54,79,8.05
363,Hasaki,JP,2022-06-27 12:50:28,35.7333,140.8333,79.29,82,98,9.82
364,Borova,UA,2022-06-27 12:50:28,50.1763,30.1043,89.35,40,84,10.96
365,Rio Grande,BR,2022-06-27 12:50:29,-32.035,-52.0986,51.94,89,100,8.63
366,Mongo,TD,2022-06-27 12:50:30,12.1844,18.693,98.29,29,94,11.68
367,Bilibino,RU,2022-06-27 12:50:30,68.0546,166.4372,41.16,47,69,2.71
368,Richards Bay,ZA,2022-06-27 12:51:31,-28.783,32.0377,68.59,60,1,7.96
369,Cartagena,CO,2022-06-27 12:50:03,10.3997,-75.5144,78.42,89,75,2.3
370,Brae,GB,2022-06-27 12:51:31,60.3964,-1.353,58.37,77,100,16.62
371,Rosignano Marittimo,IT,2022-06-27 12:51:32,43.4079,10.4729,99.88,53,0,13.53
372,Paamiut,GL,2022-06-27 12:51:32,61.994,-49.6678,39.97,85,100,18.37
373,Causapscal,CA,2022-06-27 12:51:32,48.3542,-67.227,72.88,68,100,10.92
374,Tura,IN,2022-06-27 12:51:33,25.5198,90.2201,75.4,96,97,4.5
375,Raudeberg,NO,2022-06-27 12:51:33,61.9875,5.1352,65.07,85,88,4.05
376,Inuvik,CA,2022-06-27 12:51:34,68.3499,-133.7218,63.61,65,40,4.61
377,Guarapari,BR,2022-06-27 12:51:34,-20.6667,-40.4975,68.9,63,91,11.72
378,Iracoubo,GF,2022-06-27 12:51:34,5.4802,-53.2011,74.97,93,100,5.93
379,Saint-Joseph,RE,2022-06-27 12:51:35,-21.3667,55.6167,68.38,81,78,15.01
380,Fengrun,CN,2022-06-27 12:51:35,39.8333,118.1167,77.61,60,16,12.55
381,Bubaque,GW,2022-06-27 12:51:35,11.2833,-15.8333,81.81,76,34,6.26
382,Balsas,BR,2022-06-27 12:49:00,-7.5325,-46.0356,84.74,35,0,9.66
383,Conde,BR,2022-06-27 12:51:36,-7.2597,-34.9075,78.26,78,75,14.97
384,Ndele,CF,2022-06-27 12:51:36,8.4109,20.6473,91.99,44,59,3.44
385,Pointe Michel,DM,2022-06-27 12:51:36,15.25,-61.3833,79.09,81,100,19.48
386,Ribnitz-Damgarten,DE,2022-06-27 12:51:37,54.25,12.4667,88.25,64,98,12.28
387,Livingston,GB,2022-06-27 12:51:37,55.9029,-3.5226,64.27,69,40,12.66
388,Terre Haute,US,2022-06-27 12:51:37,39.4667,-87.4139,67.32,74,0,5.75
389,Vila Franca Do Campo,PT,2022-06-27 12:51:38,37.7167,-25.4333,69.19,76,82,2.75
390,Vila,PT,2022-06-27 12:51:38,42.0304,-8.1588,62.71,50,10,5.55
391,La Ronge,CA,2022-06-27 12:51:38,55.1001,-105.2842,52.05,76,20,8.05
392,Callaguip,PH,2022-06-27 12:51:39,18.0714,120.4867,78.82,100,75,4.61
393,Trinidad,BO,2022-06-27 12:51:39,-14.8333,-64.9,60.78,94,4,0.0
394,Wajir,KE,2022-06-27 12:51:39,1.7471,40.0573,88.54,32,100,21.61
395,Vinh,VN,2022-06-27 12:51:40,18.6667,105.6667,86.16,67,46,4.5
396,Lumut,MY,2022-06-27 12:51:40,4.2323,100.6298,86.02,79,20,2.3
397,Labuhan,ID,2022-06-27 12:51:42,-6.8844,112.2051,77.49,80,81,9.57
398,Camocim,BR,2022-06-27 12:51:43,-2.9022,-40.8411,84.78,58,0,9.35
399,Taoudenni,ML,2022-06-27 12:51:43,22.6783,-3.9836,112.44,6,10,8.3
400,Botngard,NO,2022-06-27 12:51:44,63.7653,9.8111,64.26,82,75,11.5
401,Beira,MZ,2022-06-27 12:51:44,-19.8436,34.8389,71.69,83,75,16.11
402,Alexandria,EG,2022-06-27 12:49:39,31.2156,29.9553,85.96,54,0,16.11
403,Batticaloa,LK,2022-06-27 12:47:41,7.7102,81.6924,87.03,61,60,5.68
404,General Roca,AR,2022-06-27 12:51:44,-39.0333,-67.5833,45.79,67,0,16.53
405,Marshall,US,2022-06-27 12:51:45,34.3834,-86.3333,78.01,86,100,0.0
406,Ochamchira,GE,2022-06-27 12:51:45,42.7121,41.4721,72.77,73,99,6.62
407,Tsaratanana,MG,2022-06-27 12:51:45,-16.7833,47.65,76.21,50,11,14.34
408,Baraut,IN,2022-06-27 12:51:46,29.1,77.2667,100.83,33,99,8.7
409,Tessalit,ML,2022-06-27 12:51:46,20.1986,1.0114,105.64,16,7,7.14
410,Hambantota,LK,2022-06-27 12:51:46,6.1241,81.1185,89.94,58,20,17.27
411,Ahipara,NZ,2022-06-27 12:51:47,-35.1667,173.1667,51.93,82,100,4.38
412,Dandong,CN,2022-06-27 12:51:47,40.1292,124.3947,71.58,98,100,22.08
413,Port-Cartier,CA,2022-06-27 12:51:47,50.0334,-66.8654,62.74,98,100,7.72
414,Purpe,RU,2022-06-27 12:52:48,64.4803,76.6897,63.84,47,100,15.41
415,Terney,RU,2022-06-27 12:52:48,45.0503,136.6092,58.57,94,100,2.8
416,Kloulklubed,PW,2022-06-27 12:52:48,7.0419,134.2556,82.87,78,100,10.45
417,Yabelo,ET,2022-06-27 12:52:49,4.8833,38.0833,71.01,38,98,11.7
418,Okha,RU,2022-06-27 12:52:49,53.5739,142.9478,45.66,96,31,3.98
419,Bairiki,KI,2022-06-27 12:52:49,1.3292,172.9752,82.4,83,40,9.22
420,Encarnacion,PY,2022-06-27 12:52:50,-27.3333,-55.9,64.44,94,99,11.5
421,Alta Floresta,BR,2022-06-27 12:51:13,-9.8756,-56.0861,76.82,65,38,1.14
422,Gogrial,SS,2022-06-27 12:52:50,8.5332,28.1004,96.87,27,99,5.7
423,Shubarshi,KZ,2022-06-27 12:52:50,48.5872,57.1869,79.27,27,0,11.41
424,Henties Bay,NA,2022-06-27 12:52:51,-22.116,14.2845,83.88,26,0,15.37
425,Mombasa,KE,2022-06-27 12:52:51,-4.0547,39.6636,79.21,61,20,16.11
426,Ust-Nera,RU,2022-06-27 12:52:51,64.5667,143.2,71.26,43,90,8.16
427,Anderlues,BE,2022-06-27 12:51:40,50.407,4.2714,59.67,94,75,14.97
428,Koumac,NC,2022-06-27 12:52:52,-20.5667,164.2833,71.8,76,99,2.33
429,Nynashamn,SE,2022-06-27 12:52:52,58.9034,17.9479,86.16,70,0,7.67
430,Krasnyy Chikoy,RU,2022-06-27 12:52:53,50.3643,108.7512,69.3,58,0,1.14
431,Shanting,CN,2022-06-27 12:52:54,35.0753,117.4578,75.2,97,100,5.61
432,Saskylakh,RU,2022-06-27 12:52:54,71.9167,114.0833,43.09,57,100,12.3
433,Shakawe,BW,2022-06-27 12:52:54,-18.3667,21.85,73.94,25,82,11.79
434,Tubuala,PA,2022-06-27 12:52:55,9.5167,-79.0333,78.8,83,90,6.64
435,Geraldton,AU,2022-06-27 12:52:55,-28.7667,114.6,55.81,88,0,9.22
436,Machaneng,BW,2022-06-27 12:52:55,-23.1862,27.4886,70.66,28,5,14.65
437,Mali,GN,2022-06-27 12:52:56,12.079,-12.2982,82.29,38,99,4.72
438,Abnub,EG,2022-06-27 12:52:56,27.2696,31.1511,100.62,13,0,17.18
439,Soe,ID,2022-06-27 12:52:56,-9.8607,124.284,64.18,89,98,3.87
440,Emba,KZ,2022-06-27 12:52:57,48.8264,58.1442,78.67,28,0,10.67
441,Poum,NC,2022-06-27 12:52:57,-20.2333,164.0167,74.52,72,100,8.99
442,Vao,NC,2022-06-27 12:52:57,-22.6667,167.4833,73.38,81,81,14.07
443,Kendari,ID,2022-06-27 12:52:58,-3.945,122.4989,75.83,92,100,3.94
444,Dyersburg,US,2022-06-27 12:52:58,36.0345,-89.3856,69.94,68,0,10.36
445,Povenets,RU,2022-06-27 12:52:58,62.8487,34.8262,66.76,35,8,9.08
446,Marawi,PH,2022-06-27 12:52:59,7.9986,124.2928,70.03,93,100,5.26
447,Vestmanna,FO,2022-06-27 12:52:59,62.1564,-7.1664,50.92,93,100,16.11
448,Mayor Pablo Lagerenza,PY,2022-06-27 12:52:59,-19.9309,-60.7718,71.35,51,7,9.4
449,Russell,US,2022-06-27 12:53:00,32.3502,-85.1999,78.01,64,99,3.76
450,Sisophon,KH,2022-06-27 12:53:00,13.5859,102.9737,82.4,77,88,7.78
451,Boshnyakovo,RU,2022-06-27 12:53:01,49.6333,142.1667,47.23,96,87,2.33
452,Pangai,TO,2022-06-27 12:53:02,-19.8,-174.35,75.31,83,20,8.05
453,Ust-Kuyga,RU,2022-06-27 12:53:03,70.0167,135.6,49.55,41,100,17.92
454,Zhigansk,RU,2022-06-27 12:53:04,66.7697,123.3711,52.2,46,100,13.89
455,Terrace Bay,CA,2022-06-27 12:53:04,48.7834,-87.1,48.18,74,4,10.98
456,Ayan,RU,2022-06-27 12:53:04,56.45,138.1667,47.37,93,30,1.63
457,Shimanovsk,RU,2022-06-27 12:53:05,52.0,127.7,64.15,93,100,4.43
458,Abu Zabad,SD,2022-06-27 12:53:06,12.35,29.25,93.16,35,69,10.07
459,Krasnoselkup,RU,2022-06-27 12:53:07,65.7,82.4667,70.97,59,50,15.28
460,Najran,SA,2022-06-27 12:54:07,17.4924,44.1277,102.85,9,99,21.54
461,Rafai,CF,2022-06-27 12:54:07,4.95,23.9167,86.25,53,40,3.29
462,Saint-Augustin,CA,2022-06-27 12:54:08,51.226,-58.6502,56.62,90,100,11.59
463,Stokmarknes,NO,2022-06-27 12:54:08,68.5646,14.9108,80.58,41,0,3.44
464,Lagos,NG,2022-06-27 12:52:20,6.5833,3.75,86.32,67,100,3.15
465,Luau,AO,2022-06-27 12:54:08,-10.7073,22.2247,82.54,21,0,6.42
466,Mozelos,PT,2022-06-27 12:52:42,41.8677,-8.3978,72.25,36,7,6.35
467,Kamaishi,JP,2022-06-27 12:54:09,39.2667,141.8833,70.68,89,100,7.0
468,Seoul,KR,2022-06-27 12:53:38,37.5683,126.9778,80.2,78,100,17.27
469,Beyneu,KZ,2022-06-27 12:54:09,45.3167,55.2,98.38,18,41,15.17
470,Polunochnoye,RU,2022-06-27 12:54:10,60.8697,60.4153,51.76,53,83,10.11
471,Ararat,AM,2022-06-27 12:54:10,39.8317,44.7049,82.74,37,22,15.21
472,Bagnes,CH,2022-06-27 12:54:11,46.0833,7.2167,83.79,46,40,32.21
473,Hartlepool,GB,2022-06-27 12:54:11,54.6861,-1.2125,68.25,59,100,15.86
474,Taltal,CL,2022-06-27 12:54:11,-25.4,-70.4833,59.16,68,100,4.16
475,Maciel,AR,2022-06-27 12:54:12,-32.4557,-60.8874,50.81,66,100,1.07
476,Banjar,ID,2022-06-27 12:54:12,-8.19,114.9675,76.23,89,94,7.14
477,Port-Gentil,GA,2022-06-27 12:54:12,-0.7193,8.7815,78.76,73,20,10.36
478,Dryden,CA,2022-06-27 12:54:14,49.7833,-92.7503,50.29,93,75,6.91
479,Bredy,RU,2022-06-27 12:54:14,52.4153,60.3411,68.45,47,22,7.31
480,Port Macquarie,AU,2022-06-27 12:54:14,-31.4333,152.9167,51.89,68,46,16.91
481,Bontang,ID,2022-06-27 12:54:15,0.1333,117.5,79.48,86,43,8.9
482,Krasnoye,UA,2022-06-27 12:54:15,49.9145,24.6134,77.43,60,100,6.46
483,Sabang,ID,2022-06-27 12:54:15,5.8933,95.3214,82.29,77,100,22.5
484,Bagdarin,RU,2022-06-27 12:54:16,54.4333,113.6,63.14,73,93,4.43
485,Aklavik,CA,2022-06-27 12:54:16,68.2191,-135.0107,63.19,51,75,4.79
486,Bandarbeyla,SO,2022-06-27 12:54:16,9.4942,50.8122,93.61,41,98,27.87
487,Kumluca,TR,2022-06-27 12:54:17,36.3703,30.2869,83.55,49,6,10.89
488,Guerrero Negro,MX,2022-06-27 12:54:17,27.9769,-114.0611,73.47,65,10,3.06
489,Yemelyanovo,RU,2022-06-27 12:54:17,56.1681,92.6767,69.08,94,20,8.95
490,Alugan,PH,2022-06-27 12:54:18,12.2188,125.4808,80.24,84,100,10.94
491,Taldan,RU,2022-06-27 12:54:18,53.6667,124.8,60.82,86,100,0.6
492,Nisia Floresta,BR,2022-06-27 12:54:18,-6.0911,-35.2086,82.78,72,40,15.61
493,Argetoaia,RO,2022-06-27 12:54:19,44.5167,23.3667,91.53,27,15,1.39
494,Hailar,CN,2022-06-27 12:54:19,49.2,119.7,70.11,60,3,3.62
495,Sakaiminato,JP,2022-06-27 12:54:20,35.55,133.2333,76.98,94,75,3.44
496,Miri,MY,2022-06-27 12:54:20,4.4148,114.0089,82.54,89,40,3.44
497,Waitati,NZ,2022-06-27 12:54:20,-45.75,170.5667,43.81,89,100,3.8
498,Ihosy,MG,2022-06-27 12:54:21,-22.4,46.1167,64.76,61,6,13.78
499,Baghdad,IQ,2022-06-27 12:54:21,33.3406,44.4009,102.11,17,0,8.05
500,Moron,AR,2022-06-27 12:53:44,-34.6534,-58.6198,51.03,79,100,2.28
501,Betong,TH,2022-06-27 12:54:22,5.7743,101.0723,73.76,98,52,0.67
502,La Paz,BO,2022-06-27 12:54:22,-16.5,-68.15,40.98,28,5,3.44
503,Coihaique,CL,2022-06-27 12:54:22,-45.5752,-72.0662,40.95,75,100,8.05
504,Borba,BR,2022-06-27 12:54:23,-4.3878,-59.5939,83.07,61,21,1.43
505,Takoradi,GH,2022-06-27 12:55:23,4.8845,-1.7554,80.53,75,62,8.23
506,Tahe,CN,2022-06-27 12:55:23,52.3333,124.7333,63.27,76,100,2.59
507,Grand Gaube,MU,2022-06-27 12:55:24,-20.0064,57.6608,76.37,53,23,1.99
508,Hihya,EG,2022-06-27 12:55:24,30.6713,31.588,98.04,20,0,18.95
509,Grindavik,IS,2022-06-27 12:55:24,63.8424,-22.4338,51.75,71,75,9.22
510,Hokitika,NZ,2022-06-27 12:55:24,-42.7167,170.9667,48.33,92,100,9.51
511,Berezovyy,RU,2022-06-27 12:55:25,51.6667,135.7,61.27,90,41,1.39
512,Zhanaozen,KZ,2022-06-27 12:55:26,43.3,52.8,108.77,10,1,19.6
513,Namanyere,TZ,2022-06-27 12:55:26,-7.5167,31.05,76.8,30,1,0.51
514,Sioux Lookout,CA,2022-06-27 12:55:26,50.1001,-91.917,50.07,93,20,11.5
515,Nara,JP,2022-06-27 12:55:27,34.6851,135.8049,81.91,68,65,2.01
516,Casa Nova,BR,2022-06-27 12:55:27,-9.4167,-41.1333,79.41,46,0,19.51
517,Truro,GB,2022-06-27 12:55:27,50.2653,-5.0544,61.99,63,40,14.97
518,Chipinge,ZW,2022-06-27 12:55:28,-20.1883,32.6236,54.21,90,100,4.16
519,Husavik,IS,2022-06-27 12:55:28,66.0449,-17.3389,47.64,85,100,9.37
520,Balclutha,NZ,2022-06-27 12:55:28,-46.2339,169.75,39.56,95,100,0.65
521,Smithers,CA,2022-06-27 12:55:29,54.7804,-127.1743,48.52,93,0,0.0
522,Isangel,VU,2022-06-27 12:55:29,-19.55,169.2667,75.87,76,4,15.32
523,Honiara,SB,2022-06-27 12:50:53,-9.4333,159.95,78.85,82,100,6.78
524,Egvekinot,RU,2022-06-27 12:55:29,66.3167,-179.1667,37.15,99,100,4.63
525,Tomatlan,MX,2022-06-27 12:55:30,19.9333,-105.25,74.82,77,77,1.92
526,Bologoye,RU,2022-06-27 12:55:30,57.8799,34.1068,87.31,32,6,9.51
527,Puerto Madryn,AR,2022-06-27 12:50:56,-42.7692,-65.0385,48.34,32,100,26.64
528,Tual,ID,2022-06-27 12:55:31,-5.6667,132.75,79.47,81,100,15.55
529,Areia Branca,BR,2022-06-27 12:55:31,-4.9561,-37.1369,84.4,54,0,12.97
530,Yankton,US,2022-06-27 12:55:32,42.8711,-97.3973,62.11,82,0,0.0
531,Olkhovka,RU,2022-06-27 12:55:32,53.2115,60.6069,66.72,48,25,9.01
532,Batsfjord,NO,2022-06-27 12:55:35,70.6345,29.7185,58.78,51,1,18.41
533,Tokmak,UA,2022-06-27 12:55:35,47.2514,35.7058,74.61,55,99,9.86
534,Dorado,PR,2022-06-27 12:55:35,18.4588,-66.2677,86.34,71,40,13.8
535,Matagami,CA,2022-06-27 12:55:36,49.7502,-77.6328,50.11,93,100,13.8
536,Dodge City,US,2022-06-27 12:52:31,37.7528,-100.0171,62.71,73,100,1.01
537,Manaure,CO,2022-06-27 12:55:36,11.7751,-72.4445,82.26,69,11,13.98
538,Ati,TD,2022-06-27 12:55:36,13.2154,18.3353,102.33,22,95,11.21
539,Sakado,JP,2022-06-27 12:55:37,35.9569,139.3889,87.67,65,99,6.73
540,Banepa,NP,2022-06-27 12:55:37,27.6298,85.5214,75.52,78,75,4.61
541,Chumikan,RU,2022-06-27 12:55:37,54.7183,135.315,43.52,94,96,4.45
542,Khasan,RU,2022-06-27 12:55:38,42.4308,130.6434,64.51,99,100,5.37
543,Staryy Nadym,RU,2022-06-27 12:55:38,65.6118,72.6842,58.59,44,50,17.69
544,Maraa,BR,2022-06-27 12:55:38,-1.8333,-65.3667,75.54,87,22,4.92
545,Zhezkazgan,KZ,2022-06-27 12:55:39,47.8043,67.7144,85.98,17,0,11.18
546,Mahon,ES,2022-06-27 12:55:39,39.8885,4.2658,81.16,65,75,13.8
547,Porto Murtinho,BR,2022-06-27 12:55:39,-21.6989,-57.8825,71.53,58,11,4.7
548,Marti,CU,2022-06-27 12:56:40,22.9475,-80.9203,79.63,78,95,5.37
549,Vestmannaeyjar,IS,2022-06-27 12:56:40,63.4427,-20.2734,50.99,76,75,11.5
550,Sheksna,RU,2022-06-27 12:56:41,59.21,38.5107,84.16,53,30,10.07
551,Saint George,US,2022-06-27 12:53:14,37.1041,-113.5841,77.63,37,0,14.97
552,Corinto,GR,2022-06-27 12:55:43,37.9407,22.9573,96.42,37,11,6.46
553,Alice,US,2022-06-27 12:56:41,27.7523,-98.0697,78.49,94,20,6.91
554,Wittenberge,DE,2022-06-27 12:56:41,53.0,11.75,91.0,44,100,12.24
555,Boyolangu,ID,2022-06-27 12:56:42,-8.1181,111.8935,74.62,82,82,7.27
556,Dunmore Town,BS,2022-06-27 12:56:42,25.5,-76.65,80.87,77,19,7.99
557,Garanhuns,BR,2022-06-27 12:56:42,-8.8903,-36.4928,64.31,90,100,11.52
558,Taman,RU,2022-06-27 12:56:43,45.2117,36.7161,70.99,80,51,14.63
559,Ginda,IN,2022-06-27 12:56:43,30.6945,78.4932,74.5,80,36,1.23
560,Liverpool,GB,2022-06-27 12:56:43,53.4106,-2.9779,65.43,64,40,13.8
561,Ouro Preto Do Oeste,BR,2022-06-27 12:56:44,-10.7481,-62.2158,76.89,57,7,2.82
562,Pacific Grove,US,2022-06-27 12:56:44,36.6177,-121.9166,57.02,96,100,5.01
